date,numeric0,numeric1,categorical0,time,target
2003-11-10,4854,8,c,23:55:57,0
1984-02-01,4534,5,c,17:44:14,0
2005-07-21,8362,4,c,13:35:32,0
1995-05-14,3012,5,a,09:52:42,1
1975-02-11,8430,,c,21:10:00,0
1995-11-10,6329,,a,08:08:37,0
1975-08-03,4981,,c,14:38:21,0
1995-07-16,2066,2,a,21:00:08,0
1995-07-25,781,9,a,21:09:57,1
1976-10-27,2144,,c,02:08:42,0
2003-12-27,3100,9,a,14:20:55,0
1982-10-31,181,5,b,16:52:10,0
1970-03-06,6649,,b,03:10:32,0
2012-12-25,1235,,c,20:57:54,0
1993-07-02,7395,,a,01:47:22,0
2006-10-06,5806,,c,18:27:55,0
2015-10-31,7915,,a,18:01:45,1
2013-11-28,2752,9,a,18:35:01,0
1987-11-07,5309,,c,20:58:49,0
1984-06-24,628,6,a,20:42:50,1
2007-03-16,7956,7,c,06:20:29,0
2003-05-10,204,2,c,09:44:34,0
1996-01-07,115,4,b,08:37:48,1
1996-06-14,6683,3,c,23:31:06,0
1982-04-05,3410,,c,23:17:55,0
1985-09-29,2052,0,c,20:33:40,0
1978-10-03,6334,2,c,03:30:22,0
1972-04-23,9039,,b,13:56:06,0
1983-07-13,6458,,b,15:03:49,0
1990-01-09,573,,c,06:18:08,0
1995-02-28,3953,,b,06:38:30,0
1991-12-07,5039,0,c,11:44:47,0
2009-05-28,1334,,b,14:39:00,0
1982-03-29,410,9,a,07:51:01,1
1992-11-02,2275,,b,09:14:16,0
2003-09-27,7876,2,b,15:51:08,0
1994-07-24,4871,5,b,11:09:55,0
2002-01-21,5848,3,c,04:28:02,0
2010-10-24,3348,7,a,15:41:00,1
2013-08-30,2199,,b,02:12:48,0
2000-02-10,1380,3,c,09:49:15,0
1990-08-07,3873,8,c,14:33:47,0
2002-08-08,3070,,a,04:14:52,0
1980-05-05,9910,,b,07:20:38,0
2002-06-29,5333,,b,08:08:46,0
1984-03-30,5423,,a,12:37:32,0
1993-06-30,2782,,c,08:17:54,0
1999-01-20,6002,,b,23:46:35,0
2011-03-22,5066,5,b,20:20:46,0
1993-11-08,983,9,c,19:02:32,1
1994-04-24,8140,,b,10:22:53,0
1998-11-19,3387,,c,12:38:08,0
1986-08-12,2613,,b,09:19:47,0
2000-11-26,7431,2,a,21:34:30,0
1991-10-14,139,2,c,20:21:55,0
1982-10-28,9919,5,c,18:33:29,0
1987-08-14,9601,,c,06:21:14,0
1974-12-12,2622,8,c,14:30:27,0
1997-09-07,8033,4,a,20:33:07,1
1993-03-30,2199,8,b,09:49:21,0
2010-04-20,4588,7,c,13:41:43,0
2007-05-01,1741,,a,12:09:51,0
1986-05-29,2766,0,b,10:57:29,0
1991-02-21,854,,a,22:46:38,1
2017-11-14,7213,6,b,22:10:23,0
2011-11-15,9137,5,c,15:22:35,0
1973-10-19,6025,,b,13:14:45,0
1980-09-20,5729,,c,04:12:32,0
2010-04-12,7321,2,c,01:17:57,0
2016-05-02,8046,6,c,17:19:09,0
1988-05-13,7860,5,b,19:24:54,0
2006-07-27,5896,,a,11:25:16,0
2001-11-27,754,3,a,14:04:17,1
1972-04-17,1930,8,a,14:39:29,0
1981-03-13,4570,,c,13:11:36,0
1978-09-15,3580,,a,21:53:51,1
2011-08-19,1951,,b,03:46:51,0
2015-10-22,4377,,c,22:39:51,0
1985-11-22,1848,1,b,08:14:18,0
1976-01-11,9511,5,c,15:36:40,0
2005-06-03,5046,5,c,15:56:28,0
1999-06-16,6587,6,c,23:53:33,0
1994-07-07,3420,0,a,01:39:44,0
2003-02-05,3583,,c,06:34:06,0
2008-04-14,8691,,a,21:12:48,1
1983-03-10,6347,,c,01:11:11,0
1997-07-25,4573,,c,09:22:56,0
2015-06-19,1251,3,b,18:05:19,0
1987-03-10,9539,0,a,03:05:02,1
2007-08-07,1866,,c,08:58:57,0
1979-02-17,4400,0,c,15:56:08,0
2007-02-14,2365,,a,08:06:16,1
1998-09-06,1386,,b,06:38:27,0
1981-08-26,9843,6,c,09:46:42,0
2011-08-31,390,,a,02:29:06,1
2006-06-25,1938,6,a,03:06:21,0
1984-10-01,9945,,c,12:51:13,0
2017-05-26,2849,6,b,21:42:09,0
2013-09-04,7059,1,b,22:03:55,0
1996-04-04,497,1,b,00:56:51,1
1999-04-04,8759,6,c,01:41:40,0
1973-01-07,8006,,c,05:51:47,0
2010-10-29,3575,,a,20:54:44,0
1995-01-08,3905,5,b,06:04:00,0
2000-05-27,9,9,c,08:32:45,0
2009-09-11,2685,5,c,19:07:07,0
1987-07-09,2113,0,a,14:49:25,1
1980-11-20,8122,0,a,16:33:44,1
2014-09-02,418,,c,16:03:59,0
2014-02-15,9023,8,c,08:04:11,0
1981-12-26,2035,8,a,09:03:01,0
1974-07-15,347,,b,23:31:18,0
1971-07-12,7610,2,c,01:28:17,0
1992-05-06,144,2,b,08:35:02,0
2014-04-30,4463,,c,16:04:46,0
1993-09-21,5110,5,c,00:08:12,0
1973-01-31,5963,6,a,23:35:24,0
2000-06-11,116,,a,01:07:51,0
2005-12-28,3178,2,c,04:18:31,0
2013-10-10,8744,,c,14:53:40,0
1973-12-10,8766,4,c,04:02:02,0
1995-11-09,5027,7,a,14:53:01,0
1976-02-06,3840,,c,02:00:12,0
1989-08-11,9565,,b,08:00:42,0
1981-02-08,2864,0,c,21:20:08,0
1990-06-06,6130,,b,22:16:08,0
2013-09-26,1642,,c,21:21:53,0
2014-07-21,5283,,c,15:32:38,0
2009-05-24,2314,,c,10:32:53,0
1987-09-14,4058,9,c,23:15:02,0
2017-07-23,4061,4,b,08:08:35,0
1978-01-11,7885,,c,21:00:24,0
1991-02-28,9024,6,a,12:06:40,1
2004-04-06,7933,7,b,07:11:37,0
1987-03-19,269,9,b,15:41:28,0
2011-04-20,8253,1,c,03:05:21,0
1986-06-10,4086,7,a,11:38:48,1
1998-06-06,1965,0,b,00:07:48,0
1986-03-22,2581,,a,18:19:14,0
1988-01-07,8066,0,c,19:35:25,0
2011-10-28,8912,1,c,06:41:32,0
1989-01-17,6050,,c,18:05:07,0
2018-11-09,1138,,a,05:13:39,1
2007-11-16,9849,1,a,16:55:27,1
1979-08-29,2299,0,a,01:06:30,0
2007-12-06,3160,9,c,10:53:06,0
1984-10-11,1080,,c,15:57:02,0
1970-12-26,819,,a,07:44:38,1
2018-10-23,6959,7,a,19:18:28,0
1994-06-17,7045,,b,11:01:43,0
2006-06-05,9373,,b,16:53:11,0
2012-11-26,6087,0,b,14:01:21,0
2009-09-12,4103,8,a,01:45:07,0
1999-11-08,8817,,a,14:24:37,0
2003-10-25,6726,,c,16:52:07,0
1976-02-18,8026,9,b,14:17:50,0
1991-02-14,5428,0,c,16:50:19,0
2008-08-01,6701,0,c,00:55:24,0
2002-07-17,2797,8,b,17:35:08,0
1977-04-20,7069,4,b,07:08:37,0
1979-10-19,3861,8,b,21:38:19,0
2010-03-31,1698,8,b,08:33:26,0
2011-12-27,8190,0,b,03:59:00,0
2008-06-07,9913,0,c,20:08:34,0
2015-11-11,5657,,a,18:54:48,1
2012-02-22,9059,9,b,10:06:51,0
2017-05-01,3229,4,c,11:29:14,0
1980-06-03,6088,,c,03:14:56,0
1981-05-16,6087,,a,20:27:31,0
2001-02-17,9301,2,c,08:51:51,0
1987-05-02,9293,,a,23:02:50,0
1977-09-23,1381,,a,23:36:04,0
1973-04-02,5668,0,c,00:34:44,0
1976-03-15,2485,,c,19:46:25,0
1987-07-12,3620,1,a,04:20:17,0
1999-10-13,3871,,a,05:52:50,1
1970-05-27,6231,6,a,01:39:41,0
2018-02-28,2594,3,c,04:20:07,0
2014-03-17,560,,a,12:52:57,1
2011-09-19,7440,,c,01:46:26,0
1971-07-09,9533,,b,01:05:55,0
2010-07-20,7202,3,b,14:15:47,0
1989-08-23,7000,0,c,21:36:09,0
1977-04-11,4031,2,a,01:39:13,0
1976-02-04,9701,,b,12:03:50,0
1987-08-23,7430,,a,09:38:27,0
2014-11-26,7509,,c,12:52:43,0
1989-11-11,2076,2,c,15:36:29,0
2008-02-24,7207,5,a,04:31:52,0
1979-11-11,5593,,a,03:16:29,0
2008-07-21,3787,,c,14:05:52,0
1989-10-18,6478,3,b,01:13:24,0
1972-08-09,1605,6,a,01:55:40,0
2001-11-04,7129,8,a,06:38:09,1
2001-07-27,8220,5,a,12:29:52,1
1977-10-05,1101,,b,19:33:53,0
1988-04-27,4744,0,c,05:38:52,0
2008-09-01,763,,b,18:54:48,0
1984-11-29,3530,,c,07:24:55,0
2004-11-27,1083,,c,20:08:07,0
1995-02-02,2699,8,c,05:12:32,0
1992-06-16,3328,,c,18:38:37,0
2010-04-03,2083,7,c,10:04:39,0
1990-09-06,3520,4,b,17:12:26,0
1984-12-11,939,,b,00:31:58,0
1971-12-07,6165,7,b,15:44:31,0
1985-07-08,5648,6,a,12:58:56,0
1988-04-16,3106,,c,15:28:09,0
1999-06-10,9914,9,a,03:03:24,0
1989-11-03,7416,6,c,03:33:02,0
2018-06-09,7621,5,c,18:25:35,0
1980-02-28,8041,0,a,00:16:53,0
2019-04-06,2183,,a,13:57:33,0
2009-01-17,1475,0,c,09:21:42,0
1987-11-07,1570,,c,17:24:05,0
1975-08-05,2674,,c,03:33:27,0
1993-04-17,1287,,a,15:44:30,0
1998-02-27,6857,2,b,23:32:28,0
1976-08-24,3436,,b,16:39:17,0
1986-10-21,6433,6,a,22:04:40,0
1979-05-30,9663,6,a,06:43:31,1
2018-01-31,8462,5,a,07:16:28,0
2005-11-25,2912,,c,00:26:35,0
1997-01-16,2318,,a,18:15:18,1
1987-07-27,7835,,c,10:23:13,0
2002-12-03,1923,5,c,22:03:08,0
1993-04-12,6174,,c,20:54:53,0
2007-01-31,8122,,a,04:26:00,0
1972-01-27,9102,,a,06:16:06,1
2014-02-10,3792,1,b,22:33:26,0
2003-10-04,7258,6,c,14:35:46,0
2004-06-21,3956,3,c,02:28:40,0
1978-12-19,1804,,b,23:53:45,0
2000-04-14,5009,,c,08:20:47,0
2015-04-07,2718,,c,10:35:46,0
1980-07-31,665,8,c,18:51:21,0
1993-11-29,4345,,a,00:18:34,0
2001-07-19,3882,,a,22:21:34,0
2004-10-02,3400,,a,19:53:46,1
1971-08-17,176,,a,22:48:43,1
2019-03-16,3668,3,b,20:34:58,0
2009-02-06,2117,,c,00:30:20,0
1986-04-20,2145,3,a,03:31:59,0
2008-05-28,4323,,c,18:46:48,0
2005-07-28,3476,,b,05:52:06,0
1998-06-08,8360,2,b,11:59:40,0
1985-05-14,8414,1,c,15:33:44,0
2015-01-21,2311,2,b,10:54:15,0
1973-12-13,3169,,a,13:26:59,0
2005-10-21,7161,9,c,15:28:38,0
1981-11-06,9874,,b,01:46:19,0
1984-02-05,800,3,a,19:54:11,1
1992-01-28,2167,,a,18:02:49,0
2005-11-25,349,6,a,18:05:40,1
1973-04-25,8516,5,c,06:27:38,0
1977-06-09,9236,4,b,20:45:15,0
1976-04-17,4287,,b,07:25:54,0
1975-10-12,1852,2,c,19:57:52,0
2016-02-20,415,0,c,00:01:06,0
1987-03-18,1735,7,b,13:13:25,0
1980-09-20,6523,,b,09:35:10,0
1986-06-06,9342,,c,04:03:13,0
1995-04-07,6162,,b,21:26:31,0
2014-10-17,473,0,b,23:20:44,0
1978-07-21,2732,9,c,13:28:08,0
2008-07-19,9189,0,a,18:04:17,1
1976-09-06,6513,,b,12:08:29,0
1997-08-27,2513,0,c,19:00:47,0
1984-06-09,8318,8,c,14:04:36,0
1977-09-01,3470,3,b,05:25:03,0
2012-12-17,4457,,b,11:18:22,0
1997-02-03,4892,,b,16:24:16,0
2013-07-18,3539,1,c,03:02:17,0
1994-08-10,2030,,b,23:15:34,0
2005-04-10,8886,5,c,03:45:08,0
2016-03-08,4293,,a,11:30:35,0
2016-04-27,738,,c,02:57:52,0
2007-05-10,4114,8,b,03:51:58,0
2013-06-01,3641,,c,02:27:34,0
1987-10-28,5066,2,b,19:21:53,0
2014-04-23,5300,1,c,21:59:18,0
1971-06-22,5794,6,c,04:10:26,0
1971-05-14,5577,,c,21:14:47,0
1993-05-26,4870,,c,00:30:55,0
2003-01-18,9948,0,b,13:00:20,0
2017-06-19,4352,8,b,22:32:23,0
1970-07-12,7861,7,c,19:18:03,0
2002-05-02,2007,,c,19:12:53,0
1989-01-19,5820,9,b,07:31:08,0
1973-07-12,5462,5,a,18:18:24,0
1988-07-15,9172,,c,16:16:59,0
1972-03-26,4301,,c,11:18:06,0
2000-04-15,548,3,c,06:52:48,0
1987-03-02,4122,0,c,07:54:30,0
1983-08-13,2301,5,b,10:05:23,0
1979-10-20,6455,7,a,17:49:17,0
2010-09-02,4308,,c,03:06:32,0
2000-06-08,9445,,c,01:39:20,0
1991-09-04,2033,,b,00:58:55,0
1974-02-17,2389,9,b,12:24:23,0
2017-11-23,9142,,b,19:44:11,0
2008-06-15,9169,2,a,00:52:55,0
2002-09-06,6930,,c,15:24:50,0
2013-07-22,2169,,a,22:28:18,0
2002-07-23,3203,,b,20:42:12,0
1976-07-28,8184,,a,00:50:11,0
1992-06-02,1647,,c,10:03:28,0
2009-01-27,4036,0,a,06:29:54,0
2010-06-29,437,6,c,07:21:07,0
2007-01-07,4515,,c,04:06:54,0
2016-06-12,6822,2,c,15:44:42,0
1994-01-22,5461,,b,18:00:20,0
2000-08-09,1893,,b,05:44:44,0
1998-06-21,61,1,c,05:36:10,0
1994-08-01,1080,,a,14:23:48,1
2001-04-12,7927,1,b,16:33:12,0
1984-07-14,9928,1,a,14:52:21,0
2012-07-31,7909,0,a,22:03:39,0
2018-06-03,7952,,c,20:53:11,0
1992-12-27,9927,3,c,12:11:32,0
2007-04-08,7564,,a,05:59:53,0
1993-07-16,5924,,a,18:31:37,0
2013-04-29,9702,3,b,10:25:35,0
2000-01-25,7591,,a,09:54:08,0
1973-04-08,5582,6,a,06:00:52,0
1976-07-31,4275,,a,02:50:01,0
1984-03-22,6439,,c,07:25:29,0
1998-04-25,8299,6,c,13:47:13,0
1976-12-03,1748,,c,10:04:53,0
2018-09-12,460,,a,20:28:04,1
2019-06-12,6079,5,c,13:42:24,0
2000-10-05,3717,,c,03:14:53,0
2010-08-24,8834,,a,18:25:04,0
1978-08-02,2295,1,a,06:32:24,0
1981-07-02,279,1,b,02:06:49,1
1993-05-04,5637,,a,20:57:46,1
1975-12-11,7657,3,b,05:40:05,0
1979-02-07,8319,,c,15:25:57,0
1978-11-30,5572,1,a,13:10:08,0
1989-02-02,1107,,c,02:55:59,0
1994-06-11,1175,7,a,15:42:50,1
2002-10-21,9609,,a,01:20:32,0
2003-11-07,454,9,b,07:32:39,1
1998-12-20,5378,0,b,19:08:02,0
2011-06-08,2857,9,a,02:13:54,0
1999-10-09,6228,5,c,22:20:53,0
1988-11-04,7845,7,a,12:50:45,0
1983-08-04,7871,,c,10:28:10,0
1993-11-08,3540,2,b,03:07:54,0
1990-05-14,3772,1,a,00:47:17,0
1972-03-01,9644,,b,08:34:14,0
2018-12-02,7537,8,a,22:41:18,0
1998-01-31,6874,2,b,21:54:16,0
1987-12-09,4528,,b,09:28:32,0
1995-08-19,2625,,a,11:41:59,0
1988-12-23,7688,4,a,22:48:53,0
1997-01-15,7557,6,b,01:40:32,0
1994-04-02,2012,6,b,05:31:24,0
2011-05-23,3203,,a,09:47:01,0
1975-11-17,336,,c,08:26:12,0
2011-09-30,161,9,b,02:56:50,1
1999-06-20,1038,3,a,15:46:14,0
2011-12-10,3638,,b,15:04:15,0
1987-11-12,8992,9,a,17:40:52,0
2018-04-14,6978,,b,21:01:07,0
1984-03-06,3820,5,b,09:50:44,0
2017-06-23,3930,,b,17:57:41,0
1987-01-26,2381,,c,21:11:27,0
1997-01-02,8775,9,b,10:29:02,0
2015-11-01,7865,,a,00:30:43,0
1971-12-31,5382,,a,16:22:48,1
2016-12-31,697,,c,14:29:08,0
1982-04-09,478,,a,03:12:36,1
1972-03-02,9615,2,b,08:01:09,0
2019-04-04,1988,8,c,13:02:05,0
2017-09-14,2781,3,c,05:15:11,0
1974-02-07,2291,,c,02:39:23,0
2010-04-03,3349,,b,00:11:25,0
1975-03-26,8675,8,b,16:53:54,0
2016-06-21,86,5,a,15:22:40,1
2007-01-15,4000,3,b,23:10:03,0
1987-01-29,6668,0,b,08:41:17,0
2013-08-21,3582,1,a,09:13:27,1
2017-12-04,8210,,a,06:49:58,0
2004-06-16,1587,1,b,00:43:42,0
1972-07-16,5639,4,c,01:38:16,0
1986-09-14,5249,,a,11:32:19,1
2004-09-25,1210,,c,04:35:26,0
2010-01-07,1183,,a,04:40:45,0
2003-09-06,9655,,c,20:52:22,0
1979-08-22,3920,7,a,13:31:34,0
1992-08-25,4876,5,b,00:44:21,0
1977-09-14,3812,0,b,07:22:03,0
2012-12-16,6628,7,b,11:55:13,0
2003-05-18,8157,5,a,11:27:06,0
1987-04-07,7861,4,b,14:37:32,0
1974-02-10,3827,,b,05:58:59,0
1970-07-01,6750,8,a,02:07:31,0
2002-08-19,2058,,b,07:28:07,0
1980-08-19,5993,2,b,06:38:13,0
1999-08-02,3772,1,a,14:38:04,0
1983-09-20,3499,,c,16:43:01,0
1989-02-03,3341,6,c,09:11:01,0
2001-08-24,2487,,a,23:57:20,0
2002-07-02,9105,,b,02:52:26,0
2000-12-18,3872,2,c,12:52:24,0
1973-07-11,9591,,c,13:33:53,0
1987-04-06,5334,5,b,11:58:02,0
2012-10-25,1813,8,b,19:31:50,0
1988-06-14,2476,,b,18:38:48,0
1973-05-21,9450,,a,01:47:59,0
2007-11-12,8534,,b,23:02:17,0
1999-08-22,3501,,c,09:23:07,0
1984-09-15,9518,,a,02:52:21,0
2019-08-08,4150,,c,20:15:18,0
1998-01-26,6606,,a,05:29:56,0
2012-10-16,1078,9,b,21:37:39,0
2016-04-28,5669,,a,17:19:02,1
2018-10-02,6412,2,a,08:49:26,0
1970-09-26,8027,,a,07:23:11,1
1977-12-28,9125,4,b,19:58:34,0
1983-09-13,1120,,c,12:23:57,0
1980-09-10,8223,7,b,14:33:53,0
2011-08-19,9657,5,b,12:12:02,0
1995-01-03,1691,8,a,02:24:11,0
2007-07-15,2150,,c,11:24:29,0
1986-06-26,3304,0,c,19:34:10,1
2012-04-11,9994,,b,02:14:28,0
1971-06-06,6221,1,b,20:03:44,0
1995-03-22,5151,,a,07:20:35,0
1975-05-03,5800,8,b,07:51:50,0
1993-07-11,1663,,a,21:01:56,0
1991-08-10,2592,5,b,06:45:46,0
2002-01-02,3244,,b,11:58:58,0
2010-10-24,9745,,c,14:58:57,0
2002-12-12,504,,c,19:54:33,0
1998-05-15,9696,,a,11:11:19,0
1977-04-06,4846,,b,04:38:05,0
2002-12-29,3710,8,c,03:59:32,0
1987-02-21,8064,,b,23:18:06,0
1974-09-12,4637,,c,08:05:15,0
1977-01-01,5364,,c,09:20:09,0
1982-11-30,5787,,c,09:43:13,0
2010-03-31,5351,1,b,02:18:59,0
1998-07-31,4823,3,c,20:02:53,0
2011-01-21,2580,,c,13:50:43,0
2004-01-09,2120,,c,17:35:48,0
1989-04-23,3370,2,b,04:37:28,0
1993-11-20,475,1,c,06:50:56,0
1980-01-13,4861,8,b,08:20:59,0
2012-09-24,5591,4,b,04:43:13,0
1978-12-11,5093,,c,17:12:32,0
2009-07-25,8851,,a,07:45:19,0
2015-09-25,9599,8,b,15:07:17,0
1996-06-09,793,,a,07:09:24,1
1983-04-09,657,4,b,03:33:34,1
1986-12-27,7169,4,c,23:05:07,0
1988-04-09,3571,,a,00:58:35,1
1988-12-16,6795,4,c,22:15:11,0
1978-11-14,395,0,a,01:35:24,1
1995-08-18,5092,,a,11:27:58,0
2002-09-22,666,,a,11:39:03,1
1999-10-20,9662,,c,01:52:05,0
1987-09-03,1536,,b,22:58:31,0
2002-04-13,3641,1,c,02:22:45,0
2017-02-05,8746,0,a,23:53:27,1
1991-05-27,2108,,c,20:19:55,0
1979-04-21,6354,,b,09:28:56,0
1997-10-14,6010,,a,03:25:43,0
1971-08-09,8669,1,c,11:21:02,0
1996-06-27,4076,6,b,01:13:39,0
2013-10-27,8654,,b,22:03:59,0
2010-07-21,6917,0,c,12:30:22,0
2015-07-28,3768,,c,02:57:30,0
2007-08-15,4672,,a,18:02:10,1
1978-03-21,2128,8,a,19:04:29,1
1982-08-14,7666,9,b,22:27:26,0
1975-08-05,1214,8,a,15:18:02,1
1983-07-02,2409,0,a,04:03:16,0
1997-01-11,6068,,b,03:20:53,0
1972-08-16,5868,2,b,14:53:12,0
1973-12-27,7285,,b,10:54:34,0
2018-04-02,1720,1,c,13:12:46,0
1992-10-07,6555,,c,04:47:59,0
1998-10-22,8436,,a,15:23:44,0
2006-10-13,379,,c,02:57:52,0
1975-10-20,4922,,c,10:03:56,0
1984-09-21,3604,,a,05:18:26,0
2012-09-24,9613,5,a,07:17:22,1
2010-01-22,6925,9,c,02:18:13,0
2007-12-19,6544,,c,13:55:10,0
1998-09-09,5571,7,c,04:24:03,0
1993-07-05,6173,1,a,20:11:32,1
1978-12-19,9539,6,c,06:51:12,0
2006-10-05,5511,7,b,17:57:27,0
2011-04-19,4691,6,a,18:14:52,0
1970-05-28,8476,9,c,12:28:42,0
2011-08-11,2950,3,c,02:42:48,0
1980-12-08,4885,4,a,23:59:53,0
2003-06-25,3282,,a,07:30:12,0
2007-04-26,335,,b,08:13:49,0
2017-12-14,2117,,c,14:48:38,0
2002-03-04,5081,4,b,21:56:21,0
2010-03-27,4265,3,c,12:47:49,0
2001-04-21,1176,,a,04:39:38,0
1990-04-01,2507,,a,15:54:17,1
2014-07-31,3616,,a,16:37:21,0
1979-05-20,9050,5,b,10:06:02,0
2012-06-22,2240,4,c,08:25:44,0
1990-02-12,736,0,b,11:22:54,0
1973-05-11,3192,6,c,22:06:45,0
2013-02-25,6470,,c,09:02:01,0
1989-04-06,8906,0,b,07:10:28,0
1992-11-15,8987,6,b,11:59:07,0
2002-08-25,6384,5,b,20:26:35,0
2001-12-25,4142,1,c,01:35:16,0
1978-11-30,8160,,a,23:59:43,1
2013-12-10,7878,,c,05:49:55,0
1974-07-17,9397,7,b,22:23:32,0
2012-07-02,6536,,c,05:02:24,0
2008-09-29,8026,2,c,11:01:07,0
2008-11-05,4025,,a,01:59:32,0
1973-09-14,2298,7,c,05:02:55,0
2005-02-07,1361,0,b,11:48:12,0
2016-03-12,1559,,a,01:53:52,0
1978-06-11,6587,,b,10:14:27,0
1972-02-04,2978,2,b,07:14:58,0
1977-05-20,9023,,b,07:18:52,0
2008-09-09,8536,,b,23:27:55,0
1980-03-31,4576,,b,09:20:21,0
2004-07-25,8897,,c,13:54:17,0
2002-05-19,3931,,c,23:22:03,0
1997-05-07,7535,3,b,09:04:31,0
1974-12-07,5855,,a,06:25:17,1
2016-07-21,8819,3,a,13:54:02,0
2006-02-10,8124,1,b,19:31:55,0
2014-05-04,2874,6,b,21:25:33,0
2002-09-27,2536,,c,14:23:17,0
2011-02-09,3633,5,a,14:50:41,0
1983-08-03,935,,c,17:00:52,1
2005-12-04,2468,,c,14:13:00,0
2004-12-18,8475,,a,22:29:39,0
1993-10-22,6147,,c,05:45:56,0
2013-10-20,170,,c,15:28:02,0
2004-10-21,547,4,c,09:14:53,0
1972-09-22,1256,7,b,23:13:34,0
2001-07-24,3176,,c,18:37:17,0
2018-10-26,9090,,c,16:20:49,0
1975-02-12,4942,9,b,03:29:00,0
1987-04-01,8768,9,c,22:40:53,0
1998-08-07,9478,0,b,05:47:27,0
1983-05-10,4370,,a,06:37:16,0
1977-03-28,1041,5,a,16:10:06,0
1971-02-25,7652,0,b,03:07:36,0
1972-11-17,2119,2,c,07:10:07,0
2016-12-15,6351,,b,14:20:37,0
1996-09-04,8359,6,c,13:36:12,0
1996-12-11,3705,,b,11:27:17,0
2017-12-23,9970,,a,04:52:46,0
1990-04-15,331,8,b,09:31:13,0
1993-10-17,8288,3,a,00:31:16,1
1994-08-06,8963,7,b,22:11:22,0
2004-02-27,6988,4,c,01:59:09,0
2002-03-20,9461,,a,12:08:27,0
2017-03-05,177,2,a,12:15:16,1
2010-10-26,2431,3,a,19:11:36,1
1986-11-01,575,,c,07:58:26,0
1975-05-29,4311,,c,09:20:58,0
2017-09-13,3065,7,a,20:40:31,0
1977-02-02,208,,b,09:54:46,0
2002-08-29,5176,,a,01:40:47,0
2005-12-13,5080,1,a,04:43:52,0
2003-03-22,3166,,c,18:04:01,0
1981-08-13,3223,4,b,04:11:03,0
1984-07-17,6105,,a,09:15:54,1
2019-07-19,7958,,c,00:49:10,0
1991-02-18,5531,,a,05:02:27,0
2000-09-14,1875,8,b,05:59:39,0
1996-11-05,5087,1,a,01:54:11,1
2008-07-28,9473,1,b,18:35:50,0
2012-04-08,2265,,b,12:33:07,0
1981-10-20,4750,,b,22:52:34,0
2002-05-22,5342,3,a,07:52:44,1
2001-03-31,9608,,b,14:11:49,0
1972-09-14,3934,,a,22:04:00,1
2008-10-05,3407,,b,14:18:23,0
1977-06-25,298,,a,14:49:24,1
1982-05-02,7797,2,b,04:54:53,0
2018-07-24,2075,,b,07:52:55,0
2015-06-08,8350,2,c,17:32:35,0
1981-05-04,1734,,b,08:08:28,0
1996-04-09,7456,5,b,15:47:17,0
1980-09-12,8689,9,b,10:04:21,0
1991-04-22,3106,,a,00:57:42,0
2013-08-20,29,5,a,00:26:14,1
2013-12-14,1382,,a,14:33:53,1
1977-09-29,1868,3,b,07:46:49,0
1973-09-08,7307,5,b,21:09:17,0
2015-03-30,6564,6,b,00:45:45,0
1976-07-26,1284,,a,18:46:33,1
1994-02-24,8581,,b,09:58:38,0
2013-10-27,2844,,c,06:43:44,0
1972-04-09,2909,,a,03:06:55,0
2017-08-22,1510,,a,11:25:09,0
1981-10-12,183,2,b,18:44:59,1
1986-01-11,3438,3,a,15:06:55,0
1978-11-22,5470,2,a,03:01:36,1
1977-02-26,3903,2,c,06:26:20,0
1985-07-02,545,1,a,11:53:48,1
1991-04-22,9341,,b,07:09:36,0
2003-08-11,5387,7,a,20:29:48,0
2001-09-12,19,1,a,02:48:17,1
1979-03-05,4958,,c,03:09:43,0
1980-05-27,1851,7,c,21:07:32,0
1985-11-19,912,,b,08:19:32,0
1975-11-28,381,0,c,23:09:19,1
2000-06-11,5546,,a,07:20:40,0
1983-12-19,6556,,c,09:40:01,0
2016-01-06,285,0,c,17:40:49,0
1983-07-12,8385,5,a,21:33:03,0
1988-04-25,6120,,b,15:07:35,0
1991-09-22,4415,,c,04:49:44,0
1976-01-04,977,,b,07:59:18,1
1995-06-30,3104,,c,08:13:03,0
1988-04-09,7959,4,b,12:48:56,0
2013-05-24,7839,1,c,10:51:01,0
2005-05-01,4424,9,c,09:50:58,0
1992-11-20,5177,,c,04:55:36,0
1983-07-06,4623,8,a,04:01:06,0
1974-06-18,6653,,b,14:02:09,0
1991-05-04,1001,1,b,03:40:20,0
2000-02-29,5945,3,b,02:14:36,0
2007-04-07,8448,,a,00:56:24,0
1983-05-06,3534,,c,01:13:40,0
1986-04-20,5435,,b,04:13:47,0
1974-10-25,3988,7,c,17:13:19,0
1985-06-17,4815,,a,13:50:37,0
2000-03-02,9808,6,b,14:50:59,0
1981-11-02,8652,3,a,06:52:57,0
1971-07-01,7292,3,c,21:05:41,0
1975-12-26,808,1,a,16:47:53,1
1984-04-11,2085,4,b,01:10:13,0
2019-03-19,4255,1,a,13:03:32,0
2013-04-09,3980,,c,23:28:59,0
2007-12-22,7359,,c,12:17:02,0
1978-06-22,1091,,b,20:19:06,0
1989-09-13,5162,,c,11:12:12,0
2003-10-08,8875,2,c,04:30:40,0
1981-05-05,2977,6,a,14:21:16,0
1999-04-18,8127,0,a,04:43:29,1
2018-07-16,9468,,c,23:34:37,0
1983-05-18,9832,1,c,04:06:58,0
